Ticker,ISIN Code,Company Name,min_date,max_date,figi,cik,has_file,has_data
SOTR,US8447301016,SouthTrust Corp,1999-03-31,2004-09-30,BBG002GQZFP1,,1.0,0.0
SOV,US8459051087,Sovereign Bancorp Inc,2004-09-30,2008-12-31,BBG002GR0CJ1,811830.0,1.0,1.0
SOV (Sovran),84610410,Sovran Financial Corp.,1988-12-31,1990-06-30,,,0.0,0.0
SPC,US8148231009,Security Pacific Corp,1988-06-30,1992-03-31,,,0.0,0.0
SPG,US8288061091,Simon Property Group,2002-06-30,2020-06-30,BBG000BJ2FK7,1063761.0,1.0,1.0
SPGI,US78409V1044,S&P Global Inc.,1970-03-31,2020-06-30,BBG000BP1RM6,64040.0,1.0,1.0
SPLS,US8550301027,Staples Inc.,1998-12-31,2017-08-31,BBG000BCBNY0,791519.0,1.0,1.0
SPP,US8098771038,Scott Paper Co.,1970-03-31,1995-09-30,,,0.0,0.0
SPXC,US7846351044,SPX Corp.,1983-03-31,1995-06-30,BBG000BTGFC9,88205.0,1.0,1.0
SQD,US8522061014,Square D Co,1970-03-31,1991-03-31,,,0.0,0.0
SRCL,US8589121081,Stericycle Inc.,2008-12-31,2018-11-30,BBG000H3GF85,861878.0,1.0,1.0
SRE,US8168511090,Sempra Energy,1998-06-30,2020-06-30,BBG000C2ZGQ9,1032208.0,1.0,1.0
SRR,US8633141002,Stride Rite Corp.,1989-12-31,1997-09-30,BBG002GPVH37,94887.0,1.0,1.0
SSP,US8110544025,E. W. Scripps Co,2005-12-31,2008-06-30,BBG000C79YF0,832428.0,1.0,1.0
STE,IE00BFY8C754,STERIS plc,2019-12-31,2020-06-30,,,0.0,0.0
STI,US8679141031,SunTrust Banks Inc,1988-06-30,2019-11-30,BBG000BTKJ09,750556.0,1.0,1.0
STJ,US7908491035,St. Jude Medical Inc,1989-12-31,2016-12-31,BBG000F15R32,203077.0,1.0,1.0
STO,US8615891095,Stone Container Corp.,1982-12-31,1998-09-30,,,0.0,0.0
STR,US7483561020,Questar Corp.,2006-12-31,2010-06-30,BBG000BTLPM0,751652.0,1.0,1.0
STT,US8574771031,State Street Corp.,1997-09-30,2020-06-30,BBG000BKFCH1,93751.0,1.0,1.0
STX,IE00B58JVZ52,Seagate Technology plc,2012-09-30,2020-06-30,BBG000F0LSK5,1137789.0,1.0,1.0
STZ,US21036P1084,Constellation Brands Inc,2005-09-30,2020-06-30,BBG000J1QPD8,16918.0,1.0,1.0
SUB,US8660051017,Summit Bancorp,1998-03-31,2000-12-31,,,0.0,0.0
SUN (Sun),US86764P1093,Sunoco Inc (Old),1970-03-31,2012-09-30,BBG000BTNBG6,1552275.0,1.0,1.0
SUNEQ,US86732Y1091,SunEdison Inc,2007-06-30,2011-09-30,BBG000F80WS4,945436.0,1.0,1.0
SVU,US8685361037,Supervalu Inc.,1985-03-31,2012-03-31,,,0.0,0.0
SWK,US8545021011,Stanley Black & Decker Inc,1982-09-30,2020-06-30,BBG000BTQTG4,93556.0,1.0,1.0
SWKS,US83088M1027,Skyworks Solutions Inc.,2015-03-31,2020-06-30,BBG000KLDQZ0,4127.0,1.0,1.0
SWN,US8454671095,Southwestern Energy Co,2008-06-30,2017-03-31,BBG000BTR6N5,7332.0,1.0,1.0
SWY,US7865142084,Safeway Inc.,1998-12-31,2014-12-31,BBG000BV7N82,86144.0,1.0,1.0
SXCL,US8581222036,Steel Excel Inc,1999-12-31,2001-03-31,BBG000BB81L8,709804.0,1.0,1.0
SYF,US87165B1035,Synchrony Financial,2015-12-31,2020-06-30,BBG00658F3W5,1601712.0,1.0,1.0
SYK,US8636671013,Stryker Corp.,2000-12-31,2020-06-30,BBG000DN7RP0,310764.0,1.0,1.0
SYN (Syn),PA8716161080,Syntex Corp,1985-09-30,1994-03-31,,,0.0,0.0
SYY,US8718291078,Sysco Corp.,1986-12-31,2020-06-30,BBG000BTVL39,96021.0,1.0,1.0
T,US00206R1023,AT&T Inc.,1983-12-31,2020-06-30,BBG000BSJLV4,732717.0,1.0,1.0
T (Old),US0019575051,AT&T Corp. (Old),1970-03-31,2005-09-30,BBG002GLN452,732717.0,1.0,1.0
TA,US8934851028,Transamerica Corp.,1979-03-31,1999-06-30,,,0.0,0.0
TAP,US60871R2094,Molson Coors Brewing Co.,1976-09-30,2020-06-30,BBG000BS7MP2,24545.0,1.0,1.0
TAP.B,US89420G1094,Travelers Property Casualty,2002-09-30,2004-03-31,BBG002GSDM76,919482.0,1.0,0.0
TCOMA,US87924V1017,Tele Communications Inc,1985-09-30,1998-12-31,,,0.0,0.0
TDC,US88076W1036,Teradata Corp.,2007-12-31,2017-05-31,BBG000R0L737,816761.0,1.0,1.0
TDG,US8936411003,TransDigm Group,2016-06-30,2020-06-30,BBG000L8DFM6,1260221.0,1.0,1.0
TDM,US8753701080,Tandem Computers Inc.,1984-03-31,1997-06-30,,,0.0,0.0
TDY,US8793601050,Teledyne Technologies Inc,2020-06-30,2020-06-30,BBG000BMTC82,1094285.0,1.0,1.0
TE,US8723751009,TECO Energy Inc,2001-12-31,2016-06-30,BBG000BV1ZT8,350563.0,1.0,1.0
TEG,US45822P1057,Integrys Energy Group,2007-03-31,2015-06-30,BBG000BWYH56,916863.0,1.0,1.0
TEK,US8791311009,Tektronix Inc.,1970-03-31,2007-09-30,BBG002GPVTR5,96879.0,1.0,1.0
TEL,CH0102993182,TE Connectivity Ltd,2007-09-30,2020-06-30,BBG000RGM768,1385157.0,1.0,1.0
TEN,US8803491054,Tenneco Inc.,1978-12-31,1999-09-30,BBG000BJB8F9,1024725.0,1.0,1.0
TER,US8807701029,Teradyne Inc,1999-12-31,2013-09-30,BBG000BV4GL5,97210.0,1.0,1.0
TEX,US8807791038,Terex Corp.,2006-12-31,2008-09-30,BBG000C7C8F3,97216.0,1.0,1.0
TFC,US89832Q1094,Truist Financial Corp,1997-12-31,2020-06-30,BBG000BYYNN9,92230.0,1.0,1.0
TFX,US8793691069,Teleflex Inc,2019-01-31,2020-06-30,BBG000BV5DX8,96943.0,1.0,1.0
TGNA,US87901J1051,TEGNA Inc,1975-12-31,2017-05-31,BBG000BK5H18,39899.0,1.0,1.0
TGT,US87612E1064,Target Corp.,1976-12-31,2020-06-30,BBG000H8TYR8,27419.0,1.0,1.0
THC,US88033G4073,Tenet Healthcare Corp.,1979-03-31,2016-03-31,BBG000CPJ107,70318.0,1.0,1.0
THY,US8937191042,Transitional Hospitals Corp,1987-06-30,1996-09-30,,,0.0,0.0
TIC,US8941801081,Travelers Corp,1976-09-30,1993-09-30,,,0.0,0.0
TIE,US8883392073,Titanium Metal Corp,2007-12-31,2012-09-30,BBG000BD7YH8,1011657.0,1.0,1.0
TIF,US8865471085,Tiffany & Co.,2000-06-30,2020-06-30,BBG000BV7723,98246.0,1.0,1.0
TIN,US8798681073,Temple-Inland Inc.,1986-12-31,2007-09-30,BBG000BV81N2,731939.0,1.0,1.0
TJX,US8725401090,TJX Companies Inc.,1985-09-30,2020-06-30,BBG000BV8G95,109198.0,1.0,1.0
TKA,US8902781041,Tonka Corp,1975-03-31,1991-03-31,,,0.0,0.0
TKR,US8873891043,Timken Co.,1970-03-31,2001-06-30,BBG000BV9856,98362.0,1.0,1.0
TLAB,US8796641004,Tellabs Inc.,1995-09-30,2011-09-30,BBG000BVB639,317771.0,1.0,1.0
TMC.A,US8873641075,Times Mirror Co Share,1970-03-31,2000-03-31,,,0.0,0.0
TMO,US8835561023,Thermo Fisher Scientific Inc,1997-03-31,2020-06-30,BBG000BVDPD4,97745.0,1.0,1.0
TMUS,US8725901040,T-Mobile US Inc,2009-06-30,2020-06-30,BBG000NDVCS4,1283699.0,1.0,1.0
TNB,US8843151023,Thomas & Betts Corp,1974-12-31,2004-06-30,BBG000BVFH31,97854.0,1.0,1.0
TOS,US8914903021,Tosco Corp.,1999-09-30,2001-06-30,BBG002GPW881,74091.0,1.0,0.0
TOY,US8923351006,"Toys ""R"" Us, Inc.",1983-09-30,2005-06-30,BBG002GPW952,,1.0,0.0
TPR,US8760301072,Tapestry Inc.,2004-09-30,2020-06-30,BBG000BY2CY6,1116132.0,1.0,1.0
TRCO,US8960475031,Tribune Media Co,1986-03-31,2007-09-30,BBG003S44SH0,726513.0,1.0,1.0
TRIP,US8969452015,TripAdvisor Inc,2011-12-31,2019-11-30,BBG0024CH3W4,1526520.0,1.0,1.0
TROW,US74144T1088,T. Rowe Price Group Inc,1999-12-31,2020-06-30,BBG000BVMYQ1,1113169.0,1.0,1.0
TRV,US89417E1091,Travelers Companies Inc,1976-09-30,2020-06-30,BBG000BJ82Q4,86312.0,1.0,1.0
TRW (TRW),US8726491082,TRW Inc.,1970-03-31,2002-09-30,BBG002GPWJP8,,1.0,0.0
TSCO,US8923561067,Tractor Supply Co.,2014-03-31,2020-06-30,BBG000BLY8F9,916365.0,1.0,1.0
TSG,US7859051002,Sabre Holdings Corp,2000-03-31,2007-03-31,BBG002GWQL02,,1.0,1.0
TSN,US9024941034,Tyson Foods Inc,2005-09-30,2020-06-30,BBG000DKCFD9,100493.0,1.0,1.0
TSS,US8919061098,Total System Services Inc,2008-03-31,2019-08-31,BBG000C1JVY7,721683.0,1.0,1.0
TT,IE00BK9ZQ967,Trane Technologies plc,1970-03-31,2020-06-30,BBG000BM6966,,1.0,1.0
TT (Tra),US8928931083,Trane Inc.,2002-06-30,2008-03-31,BBG002GVL906,836102.0,1.0,1.0
TTWO,US8740541094,Take-Two Interactive Software Inc.,2018-03-31,2020-06-30,BBG000BS26J9,946581.0,1.0,1.0
TUP,US8998961044,Tupperware Brands Corp,1996-06-30,2003-12-31,BBG000GQ1JS1,1008654.0,1.0,1.0
TWC,US88732J2078,Time Warner Cable Inc.,2009-03-31,2016-03-31,BBG000H89SF6,1377013.0,1.0,1.0
TWTR,US90184L1026,Twitter Inc,2018-06-30,2020-06-30,BBG0058P50C5,1418091.0,1.0,1.0
TWX,US8873173038,Time Warner Inc.,1999-03-31,2018-05-31,BBG000F0PGQ1,1105705.0,1.0,1.0
TWX (Old),US8873151091,Time Warner Inc. (Old),1970-03-31,2000-12-31,,,0.0,0.0
TX,US8816941038,Texaco Inc.,1970-03-31,2001-09-30,BBG002GPW0M2,1342874.0,1.0,1.0
TXN,US8825081040,Texas Instruments Inc,1970-03-31,2020-06-30,BBG000BVVPD4,97476.0,1.0,1.0
TXT,US8832031012,Textron Inc.,1970-03-31,2020-06-30,BBG000BVVSX6,217346.0,1.0,1.0
TXU,US8731681081,TXU Corp.,1970-03-31,2007-09-30,BBG004GWX3S0,,1.0,1.0
TXU (Gas),US8731701046,TXU Gas Co.,1970-03-31,1997-06-30,,,0.0,0.0
TYL,US9022521051,Tyler Technologies Inc,2020-06-30,2020-06-30,BBG000BVX1N4,860731.0,1.0,1.0
U,US9119051079,US Airways Group (Old),1986-12-31,2002-03-31,BBG002GPX6D8,701345.0,1.0,0.0
UA,US9043112062,Under Armour Inc Class C,2016-06-30,2020-06-30,BBG00CGP0928,1336917.0,1.0,1.0
UA.A,US9043111072,Under Armour Class A,2014-06-30,2020-06-30,BBG000BXM875,1336917.0,1.0,1.0
UAL,US9100471096,United Continental Holdings Inc,2015-09-30,2020-06-30,BBG000M65QD4,100517.0,1.0,1.0
UAL (Old),US9025495006,UAL Corp,1970-03-31,1994-06-30,BBG002GPWMR9,100517.0,1.0,1.0
UCC,US9055301017,Union Camp Corp.,1970-03-31,1999-03-31,,,0.0,0.0
UCL,US9152891027,Unocal Co,1970-03-31,2005-06-30,BBG002GPX1V9,,1.0,0.0
UCM,US9060421065,Unicom Corp Holding Co,1970-03-31,2000-09-30,,,0.0,0.0
UDR,US9026531049,UDR Inc,2016-03-31,2020-06-30,BBG000C412D7,74208.0,1.0,1.0
UH,US9119201062,U.S. Home Corp,1974-06-30,1991-03-31,,,0.0,0.0
UHS,US9139031002,Universal Health Services Inc,2014-09-30,2020-06-30,BBG000CB9T62,352915.0,1.0,1.0
UIS,US9092143067,Unisys Corp.,1970-03-31,2008-09-30,BBG000BW0V89,746838.0,1.0,1.0
UK,US9055811049,Union Carbide Corp Holding Co,1970-03-31,2000-12-31,BBG002GPWS87,100790.0,1.0,0.0
ULTA,US90384S3031,Ulta Salon Cosmetics & Fragrance Inc,2016-06-30,2020-06-30,BBG000RNV2L7,1403568.0,1.0,1.0
UMG,US58440J1043,MediaOne Group Inc.,1995-12-31,2000-03-31,,,0.0,0.0
UN,US9047847093,Unilever N.V.,1970-03-31,2002-06-30,BBG000BW1NK2,110390.0,1.0,1.0
UNH,US91324P1021,UnitedHealth Group Inc,1994-09-30,2020-06-30,BBG000CH53T5,731766.0,1.0,1.0
UNM,US91529Y1064,Unum Group,1994-03-31,2020-06-30,BBG000BW2T82,5513.0,1.0,1.0
UNP,US9078181081,Union Pacific Corp,1970-03-31,2020-06-30,BBG000BW3413,100885.0,1.0,1.0
UPC,US9080681094,Union Planters Corp.,1998-12-31,2004-06-30,BBG002GPWVD4,,1.0,0.0
UPJ,91530210,Upjohn Co.,1980-06-30,1995-09-30,,,0.0,0.0
UPR,US9078341057,Union Pacific Resources Group Inc,1996-12-31,2000-06-30,,,0.0,0.0
UPS,US9113121068,United Parcel Service Inc,2002-09-30,2020-06-30,BBG000L9CXY3,1090727.0,1.0,1.0
URBN,US9170471026,Urban Outfitters Inc,2010-03-31,2017-02-28,BBG000BL7KL5,912615.0,1.0,1.0
URI,US9113631090,United Rentals Inc,2014-09-30,2020-06-30,BBG000BXMGQ6,1067701.0,1.0,1.0
USB,US9029733048,U.S. Bancorp,1999-03-31,2020-06-30,BBG000FFFQT4,36104.0,1.0,1.0
USB (FBS),91159610,U.S. Bancorp (First Bank),1995-12-31,2000-12-31,,,0.0,0.0
USBC,US9115961040,United States Bancorp (Orig),1990-12-31,1997-06-30,,,0.0,0.0
USG,US9032934054,USG Corp,1970-03-31,1991-12-31,BBG000BW60L6,757011.0,1.0,1.0
USH,US9173181077,USLife Corp.,1982-12-31,1997-03-31,,,0.0,0.0
USHC,US9119101072,United States Healthcare Inc,1994-06-30,1996-06-30,,,0.0,0.0
USS,US9127071069,United States Surgical Corp,1992-09-30,1998-09-30,,,0.0,0.0
UST,US9029111062,UST Inc.,1987-06-30,2008-12-31,BBG002GPX8M4,811669.0,1.0,1.0
USW,US91299X9322,US West Inc.,1983-12-31,2000-06-30,,,0.0,0.0
UVN,US9149061023,Univision Comm Inc,2001-03-31,2006-12-31,BBG002GWLG26,1017008.0,1.0,1.0
V,US92826C8394,Visa Inc.,2009-12-31,2020-06-30,BBG000PSL0X0,1403161.0,1.0,1.0
VAL,GB00B4VLR192,Valaris plc,2007-03-31,2015-12-31,BBG000BJ2XT9,,1.0,1.0
VAR,US92220P1057,Varian Medical Systems Inc,1970-03-31,2020-06-30,BBG000BWC1M6,203527.0,1.0,1.0
VAT,US92224R6027,Varity Corp.,1970-03-31,1996-06-30,,,0.0,0.0
VC,US92839U2069,Visteon Corp.,2000-06-30,2005-12-31,BBG0016T3HB4,1111335.0,1.0,1.0
VFC,US9182041080,VF Corp,1979-06-30,2020-06-30,BBG000BWCLX0,103379.0,1.0,1.0
VIAB,US92553P2011,Viacom Inc.,2006-03-31,2019-11-30,BBG000DHV0Q4,1339947.0,1.0,1.0
VIAC,US92556H2067,ViacomCBS Inc,1994-09-30,2020-06-30,,,0.0,0.0
VIAV,US9255501051,VIAVI Solutions Inc,2000-09-30,2013-09-30,BBG000BP7SQ4,912093.0,1.0,1.0
VLO,US91913Y1001,Valero Energy Corp,2004-06-30,2020-06-30,BBG000BBGKP3,1035002.0,1.0,1.0
VMC,US9291601097,Vulcan Materials Co,1999-09-30,2020-06-30,BBG000BWH016,1396009.0,1.0,1.0
VNO,US9290421091,Vornado Realty Trust,2005-09-30,2020-06-30,BBG000BWHH82,899689.0,1.0,1.0
VO,CA8118501060,Seagram Co. Ltd.,1970-03-31,2000-09-30,,,0.0,0.0
VRSK,US92345Y1064,Verisk Analytics Inc,2015-12-31,2020-06-30,BBG000BCZX09,1442145.0,1.0,1.0
VRSN,US92343E1029,Verisign Inc.,2006-03-31,2020-06-30,BBG000BGKTY8,1014473.0,1.0,1.0
VRTS (Veri),US9234361098,Veritas Software Corp,2000-06-30,2005-06-30,BBG002GTD358,883237.0,1.0,1.0
VRTX,US92532F1003,Vertex Pharmaceuticals Inc.,2013-09-30,2020-06-30,BBG000C1SD31,875320.0,1.0,1.0
VTR,US92276F1003,Ventas Inc.,2009-03-31,2020-06-30,BBG000FRVM00,740260.0,1.0,1.0
VTSS,US9284973040,Vitesse Semiconductor Corp,2000-12-31,2002-06-30,BBG000CP3952,880446.0,1.0,1.0
VZ,US92343V1044,Verizon Communications Inc,1983-12-31,2020-06-30,BBG000HS79Q4,732712.0,1.0,1.0
WAB,US9297401088,Wabtec Corp,2019-02-28,2020-06-30,BBG000BDDBD5,943452.0,1.0,1.0
WAI,US9576741048,Western Atlas Inc.,1994-03-31,1998-06-30,,,0.0,0.0
WANG,US9336961068,Wang Laboratories Inc,1980-09-30,1992-06-30,,,0.0,0.0
WAT,US9418481035,Waters Corp.,2002-03-31,2020-06-30,BBG000FQRY65,1000697.0,1.0,1.0
WB,US9299031024,Wachovia Corp.,1989-03-31,2008-12-31,BBG002GLVDR9,104019.0,1.0,1.0
WB (Old),US9297711031,Wachovia Corp (Old),1993-12-31,2001-06-30,BBG002GPXMP0,104019.0,1.0,0.0
WBA,US9314271084,Walgreens Boots Alliance Inc,1979-12-31,2020-06-30,BBG000BWLX00,1618921.0,1.0,1.0
WCG,US94946T1060,WellCare Health Plans Inc,2018-09-30,2019-12-31,BBG000CLVNV0,1279363.0,1.0,1.0
WCOM,US98157D1063,WorldCom Inc,1996-06-30,2002-03-31,BBG002GQWHJ7,723527.0,1.0,0.0
WDC,US9581021055,Western Digital Corp,2009-09-30,2020-06-30,BBG000BWNQ67,106040.0,1.0,1.0
WEC,US92939U1060,WEC Energy Group Inc,2008-12-31,2020-06-30,BBG000BWP918,783325.0,1.0,1.0
WELL,US95040Q1040,Welltower Inc,2009-03-31,2020-06-30,BBG000BKY3S8,766704.0,1.0,1.0
WEN,US9505901093,Wendy's International,1982-03-31,2008-06-30,BBG002GPXY74,30697.0,1.0,1.0
WETT,US9618961075,Wetterau Inc,1989-06-30,1992-09-30,,,0.0,0.0
WFC,US9497461015,Wells Fargo & Co,1976-09-30,2020-06-30,BBG000BWQHB8,72971.0,1.0,1.0
WFC (Old),US9497401045,Wells Fargo & Co. (Old),1987-06-30,1998-09-30,,,0.0,0.0
WFM,US9668371068,Whole Foods Market Inc,2006-03-31,2017-07-31,BBG000CPSBY8,865436.0,1.0,1.0
WFT,IE00BLNN3691,Weatherford Int'l plc,2005-09-30,2008-12-31,BBG000DY8ZS4,,1.0,1.0
WHR,US9633201069,Whirlpool Corp.,1970-03-31,2020-06-30,BBG000BWSW50,106640.0,1.0,1.0
WIN,US97382A3095,Windstream Holdings Inc,2006-09-30,2015-03-31,BBG000BFJ645,1282266.0,1.0,1.0
WIN (W-D),US9742801098,Winn-Dixie Stores Inc (Old),1970-03-31,2004-09-30,,,0.0,0.0
WLA,US9344881076,Warner Lambert Pharmaceutical Co,1970-03-31,2000-03-31,BBG002GPXRM2,,1.0,0.0
WLB,US9608781061,Westmoreland Coal Co,1976-12-31,1993-06-30,BBG000BWTYH2,,1.0,1.0
WLL (Wil),US9691331071,Willamette Industries Inc,1995-09-30,2001-12-31,BBG002GPZT46,1255474.0,1.0,1.0
WLP,US94973H1086,Wellpoint Health Networks Inc,1999-06-30,2004-09-30,BBG002GWG795,,1.0,0.0
WLTW,IE00BDB6Q211,Willis Towers Watson,2016-03-31,2020-06-30,BBG000DB3XL1,1140536.0,1.0,1.0
WM,US94106L1098,Waste Management Inc.,1998-09-30,2020-06-30,BBG000BWVV12,823768.0,1.0,1.0
WMB,US9694571004,Williams Companies Inc,1975-03-31,2020-06-30,BBG000BWVH31,107263.0,1.0,1.0
WMT,US9311421039,Wal-Mart Stores Inc,1982-09-30,2020-06-30,BBG000BWXCP6,104169.0,1.0,1.0
WMX,US94106K1016,Waste Management Inc. (Old),1981-09-30,1998-06-30,,,0.0,0.0
WOR,US9818111026,Worthington Industries Inc,1988-09-30,2004-09-30,BBG000HL78W4,108516.0,1.0,1.0
WPX,US98212B1035,WPX Energy Inc,2012-03-31,2013-12-31,BBG001NY45P4,1518832.0,1.0,1.0
WRB,US0844231029,W. R. Berkley Corp,2019-12-31,2020-06-30,BBG000BD1KV8,11544.0,1.0,1.0
WRK,US96145D1054,WestRock Co,1970-03-31,2020-06-30,BBG009CGQPV3,1732845.0,1.0,1.0
WST,US9553061055,West Pharmaceutical Services Inc,2020-05-31,2020-06-30,BBG000BX26F2,105770.0,1.0,1.0
WU,US9598021098,Western Union Co.,2006-12-31,2020-06-30,BBG000BB55B3,1365135.0,1.0,1.0
WWY,US9825261053,Wrigley Co.,1970-03-31,2008-09-30,BBG002GPYGD5,,1.0,1.0
WY,US9621661043,Weyerhaeuser Co,1970-03-31,2020-06-30,BBG000BX3GC2,106535.0,1.0,1.0
WYE,US9830241009,Wyeth Corp.,1970-03-31,2009-09-30,BBG002GLN1S3,5187.0,1.0,1.0
WYND,US98310W1080,Wyndham Destinations Inc,2006-09-30,2018-04-30,BBG000PV2N55,1361658.0,1.0,1.0
WYNN,US9831341071,Wynn Resorts Ltd,2008-12-31,2020-06-30,BBG000LD9X14,1174922.0,1.0,1.0
X,US9129091081,United States Steel Corp,1991-06-30,2014-06-30,BBG000BX3W91,1163302.0,1.0,1.0
X (Old),90337T10,USX Corporation,1970-03-31,1991-03-31,,,0.0,0.0
XEC,US1717981013,Cimarex Energy Co,2014-06-30,2020-02-29,BBG000D6L418,1168054.0,1.0,1.0
XEL,US98389B1008,Xcel Energy Inc.,1970-03-31,2020-06-30,BBG000BCV381,72903.0,1.0,1.0
XL,BMG982941046,XL Group Ltd,2001-09-30,2018-08-31,BBG00DBBG4B6,875159.0,1.0,1.0
XLNX,US9839191015,Xilinx Inc.,1999-12-31,2020-06-30,BBG000C0FFN0,743988.0,1.0,1.0
XOM,US30231G1022,Exxon Mobil Corp.,1970-03-31,2020-06-30,BBG000GZQBJ1,34088.0,1.0,1.0
XRAY,US24906P1093,Dentsply Sirona Inc,2008-12-31,2020-06-30,BBG000BX5KG7,818479.0,1.0,1.0
XRX,US98421M1062,Xerox Corp.,1970-03-31,2020-06-30,BBG00NRX6QL0,,1.0,1.0
XTO,US98385X1063,XTO Energy Inc.,2004-12-31,2010-03-31,BBG002GT30B8,868809.0,1.0,1.0
XYL,US98419M1009,Xylem Inc.,2011-12-31,2020-06-30,BBG00256TDP9,1524472.0,1.0,1.0
YHOO,US9843321061,Yahoo! Inc,1999-12-31,2017-05-31,BBG000GFJ6R5,1011006.0,1.0,1.0
YNR,US9874251054,Young & Rubicam Inc,2000-03-31,2000-09-30,,,0.0,0.0
YRCW,US9842496070,YRC Worldwide Inc.,1976-09-30,1996-09-30,BBG000BX71F8,716006.0,1.0,1.0
YUM,US9884981013,Yum! Brands Inc.,1997-12-31,2020-06-30,BBG000BH3J68,1041061.0,1.0,1.0
ZBH,US98956P1021,Zimmer Biomet Holdings Inc,2001-09-30,2020-06-30,BBG000BKPMZ8,1136869.0,1.0,1.0
ZBRA,US9892071054,Zebra Technologies Corp,2019-12-31,2020-06-30,BBG000CC8YY9,877212.0,1.0,1.0
ZE,US9893491053,Zenith Electronics Corp,1970-03-31,1995-09-30,,,0.0,0.0
ZION,US9897011071,Zions Bancorp,2001-06-30,2020-06-30,BBG000BXB5Q2,109380.0,1.0,1.0
ZRN,US9898241073,Zurn Industries Inc,1982-03-31,1995-09-30,,,0.0,0.0
ZTS,US98978V1035,Zoetis Inc,2013-06-30,2020-06-30,BBG003932MF0,1555280.0,1.0,1.0
